Time_sec,Lat,Lon,Yaw_deg,North_m,East_m,Dist_to_Node_m,CrossTrackErr_m,Surge_Cmd,Yaw_Cmd_deg,Event
31.00,43.706629,10.475678,49.88,22.78,33.12,1.64,-0.94,0.00,-45.00,
31.10,43.706629,10.475678,49.91,22.78,33.12,1.64,-0.94,0.00,-45.00,
31.20,43.706629,10.475678,49.95,22.79,33.12,1.64,-0.94,0.00,-45.00,
31.30,43.706629,10.475678,50.01,22.79,33.12,1.64,-0.94,0.00,-45.00,
31.40,43.706629,10.475678,50.04,22.79,33.12,1.64,-0.94,0.00,-45.00,
31.50,43.706629,10.475678,50.04,22.79,33.11,1.64,-0.94,0.00,-45.00,
31.60,43.706629,10.475678,50.02,22.79,33.11,1.64,-0.94,0.00,-45.00,
31.70,43.706629,10.475678,50.00,22.79,33.11,1.63,-0.93,0.00,-45.00,
31.80,43.706629,10.475678,49.97,22.79,33.11,1.63,-0.93,0.00,-45.00,
31.90,43.706629,10.475678,49.94,22.79,33.10,1.63,-0.93,0.00,-45.00,
32.00,43.706629,10.475678,49.90,22.79,33.10,1.63,-0.93,0.00,-45.00,
32.10,43.706629,10.475678,49.88,22.79,33.10,1.63,-0.93,0.00,-45.00,
32.20,43.706629,10.475678,49.88,22.79,33.10,1.63,-0.92,0.00,-45.00,
32.30,43.706629,10.475678,49.87,22.79,33.10,1.63,-0.92,0.00,-45.00,
32.40,43.706629,10.475678,49.81,22.80,33.10,1.63,-0.92,0.00,-45.00,
32.50,43.706629,10.475678,49.70,22.80,33.10,1.63,-0.92,0.00,-45.00,
32.60,43.706629,10.475678,49.56,22.80,33.10,1.62,-0.92,0.00,-45.00,
32.70,43.706629,10.475678,49.44,22.79,33.10,1.62,-0.92,0.00,-45.00,
32.80,43.706629,10.475678,49.37,22.80,33.10,1.62,-0.92,0.00,-45.00,
32.90,43.706629,10.475678,49.33,22.80,33.09,1.62,-0.92,0.00,-45.00,
33.00,43.706629,10.475678,49.31,22.79,33.09,1.62,-0.92,0.00,-45.00,
33.10,43.706629,10.475678,49.28,22.79,33.09,1.62,-0.92,0.00,-45.00,
33.20,43.706629,10.475678,49.25,22.80,33.09,1.61,-0.91,0.00,-45.00,
33.30,43.706629,10.475678,49.22,22.79,33.08,1.61,-0.91,0.00,-45.00,
33.40,43.706629,10.475678,49.20,22.79,33.08,1.61,-0.91,0.00,-45.00,
33.50,43.706629,10.475678,49.22,22.80,33.08,1.61,-0.91,0.00,-45.00,
33.60,43.706629,10.475677,49.27,22.80,33.08,1.60,-0.90,0.00,-45.00,
33.70,43.706629,10.475677,49.38,22.80,33.07,1.60,-0.90,0.00,-45.00,
33.80,43.706629,10.475677,49.51,22.80,33.07,1.60,-0.90,0.00,-45.00,
33.90,43.706629,10.475677,49.64,22.80,33.07,1.59,-0.90,0.00,-45.00,
34.00,43.706629,10.475677,49.74,22.80,33.06,1.59,-0.90,0.00,-45.00,
34.10,43.706629,10.475677,49.82,22.80,33.06,1.59,-0.90,0.00,-45.00,
34.20,43.706629,10.475677,49.91,22.79,33.06,1.59,-0.90,0.00,-45.00,
34.30,43.706629,10.475677,50.05,22.79,33.06,1.59,-0.90,0.00,-45.00,
34.40,43.706629,10.475677,50.17,22.79,33.06,1.58,-0.89,0.00,-45.00,
34.50,43.706629,10.475677,50.27,22.79,33.05,1.58,-0.89,0.00,-45.00,
34.60,43.706629,10.475677,50.32,22.79,33.05,1.58,-0.89,0.00,-45.00,
34.70,43.706629,10.475677,50.33,22.79,33.05,1.57,-0.89,0.00,-45.00,
34.80,43.706629,10.475677,50.35,22.79,33.05,1.57,-0.89,0.00,-45.00,
34.90,43.706629,10.475677,50.38,22.79,33.04,1.57,-0.88,0.00,-45.00,
35.00,43.706629,10.475677,50.43,22.79,33.04,1.57,-0.88,0.00,-45.00,
35.10,43.706629,10.475677,50.47,22.79,33.04,1.56,-0.88,0.00,-45.00,
35.20,43.706629,10.475677,50.49,22.79,33.03,1.56,-0.88,0.00,-45.00,
35.30,43.706629,10.475677,50.51,22.79,33.03,1.56,-0.88,0.00,-45.00,
35.40,43.706629,10.475677,50.55,22.79,33.03,1.56,-0.88,0.00,-45.00,
35.50,43.706629,10.475677,50.57,22.79,33.03,1.56,-0.87,0.00,-45.00,
35.60,43.706629,10.475677,50.57,22.79,33.03,1.55,-0.87,0.00,-45.00,
35.70,43.706629,10.475677,50.53,22.79,33.02,1.55,-0.87,0.00,-45.00,
35.80,43.706629,10.475677,50.48,22.79,33.02,1.55,-0.87,0.00,-45.00,
35.90,43.706629,10.475677,50.45,22.79,33.02,1.55,-0.87,0.00,-45.00,
36.00,43.706629,10.475677,50.44,22.79,33.02,1.54,-0.87,0.00,-45.00,
36.10,43.706629,10.475677,50.44,22.79,33.01,1.54,-0.86,0.00,-45.00,
36.20,43.706629,10.475677,50.43,22.79,33.01,1.54,-0.86,0.00,-45.00,
36.30,43.706629,10.475677,50.38,22.79,33.01,1.53,-0.86,0.00,-45.00,
36.40,43.706629,10.475677,50.33,22.79,33.00,1.53,-0.86,0.00,-45.00,
36.50,43.706629,10.475677,50.28,22.79,33.00,1.53,-0.85,0.00,-45.00,
36.60,43.706629,10.475677,50.26,22.79,33.00,1.52,-0.85,0.00,-45.00,
36.70,43.706629,10.475676,50.25,22.79,32.99,1.52,-0.85,0.00,-45.00,
36.80,43.706629,10.475676,50.25,22.79,32.99,1.52,-0.85,0.00,-45.00,
36.90,43.706629,10.475676,50.25,22.79,32.99,1.52,-0.84,0.00,-45.00,
37.00,43.706629,10.475676,50.24,22.79,32.98,1.51,-0.84,0.00,-45.00,
37.10,43.706629,10.475676,50.20,22.79,32.98,1.51,-0.84,0.00,-45.00,
37.20,43.706629,10.475676,50.15,22.79,32.98,1.51,-0.84,0.00,-45.00,
37.30,43.706629,10.475676,50.10,22.79,32.97,1.50,-0.84,0.00,-45.00,
37.40,43.706629,10.475676,50.08,22.79,32.97,1.50,-0.83,0.00,-45.00,
37.50,43.706629,10.475676,50.08,22.80,32.97,1.50,-0.83,0.00,-45.00,
37.60,43.706629,10.475676,50.10,22.80,32.96,1.49,-0.82,0.00,-45.00,
37.70,43.706629,10.475676,50.13,22.80,32.96,1.49,-0.82,0.00,-45.00,
37.80,43.706629,10.475676,50.11,22.80,32.96,1.49,-0.82,0.00,-45.00,
37.90,43.706629,10.475676,50.08,22.80,32.95,1.48,-0.82,0.00,-45.00,
38.00,43.706629,10.475676,50.04,22.80,32.95,1.48,-0.81,0.00,-45.00,
38.10,43.706629,10.475676,50.02,22.80,32.95,1.48,-0.81,0.00,-45.00,
38.20,43.706629,10.475676,50.04,22.80,32.94,1.47,-0.81,0.00,-45.00,
38.30,43.706629,10.475676,50.09,22.80,32.94,1.47,-0.80,0.00,-45.00,
38.40,43.706629,10.475676,50.13,22.81,32.94,1.47,-0.80,0.00,-45.00,
38.50,43.706629,10.475676,50.15,22.81,32.93,1.47,-0.80,0.00,-45.00,
38.60,43.706629,10.475676,50.15,22.81,32.93,1.46,-0.79,0.00,-45.00,
38.70,43.706629,10.475676,50.15,22.81,32.93,1.46,-0.79,0.00,-45.00,
38.80,43.706629,10.475676,50.17,22.81,32.92,1.46,-0.79,0.00,-45.00,
38.90,43.706629,10.475676,50.18,22.81,32.92,1.45,-0.79,0.00,-45.00,
39.00,43.706629,10.475676,50.21,22.81,32.92,1.45,-0.79,0.00,-45.00,
39.00,43.706629,10.475676,50.21,22.81,32.92,1.45,-0.79,0.00,-45.00,
39.00,43.706629,10.475676,50.21,22.81,32.92,1.45,-0.79,0.00,-45.00,
39.20,43.706629,10.475675,50.22,22.81,32.91,1.44,-0.77,0.00,-45.00,
39.30,43.706629,10.475675,50.19,22.81,32.90,1.44,-0.77,0.00,-45.00,
39.50,43.706629,10.475675,50.18,22.81,32.89,1.43,-0.76,0.00,-45.00,
39.60,43.706629,10.475675,50.23,22.82,32.89,1.42,-0.76,0.00,-45.00,
39.70,43.706629,10.475675,50.27,22.82,32.88,1.42,-0.75,0.00,-45.00,
39.80,43.706629,10.475675,50.30,22.82,32.88,1.42,-0.75,0.00,-45.00,
39.90,43.706629,10.475675,50.29,22.82,32.88,1.41,-0.75,0.00,-45.00,
40.00,43.706629,10.475675,50.26,22.82,32.87,1.41,-0.75,0.00,-45.00,
40.10,43.706629,10.475675,50.27,22.82,32.87,1.41,-0.74,0.00,-45.00,
40.20,43.706629,10.475675,50.35,22.82,32.87,1.41,-0.74,0.00,-45.00,
40.30,43.706629,10.475675,50.47,22.82,32.86,1.40,-0.74,0.00,-45.00,
40.40,43.706629,10.475675,50.57,22.82,32.86,1.40,-0.73,0.00,-45.00,
40.50,43.706629,10.475675,50.58,22.82,32.86,1.39,-0.73,0.00,-45.00,
40.60,43.706629,10.475675,50.51,22.82,32.85,1.39,-0.73,0.00,-45.00,
40.70,43.706629,10.475675,50.43,22.82,32.85,1.39,-0.73,0.00,-45.00,
40.80,43.706629,10.475675,50.40,22.82,32.85,1.38,-0.72,0.00,-45.00,
40.90,43.706629,10.475675,50.48,22.83,32.84,1.38,-0.72,0.00,-45.00,
41.00,43.706629,10.475675,50.59,22.83,32.84,1.38,-0.71,0.00,-45.00,
41.10,43.706629,10.475674,50.69,22.83,32.83,1.37,-0.71,0.00,-45.00,
41.20,43.706629,10.475674,50.71,22.83,32.83,1.37,-0.70,0.00,-45.00,
41.30,43.706629,10.475674,50.63,22.83,32.82,1.36,-0.70,0.00,-45.00,
41.40,43.706629,10.475674,50.55,22.83,32.82,1.36,-0.70,0.00,-45.00,
41.50,43.706629,10.475674,50.49,22.83,32.82,1.36,-0.70,0.00,-45.00,
41.60,43.706629,10.475674,50.51,22.83,32.81,1.35,-0.70,0.00,-45.00,
41.70,43.706629,10.475674,50.60,22.83,32.81,1.35,-0.69,0.00,-45.00,
41.70,43.706629,10.475674,50.60,22.83,32.81,1.35,-0.69,0.00,-45.00,
41.70,43.706629,10.475674,50.60,22.83,32.81,1.35,-0.69,0.00,-45.00,
41.90,43.706629,10.475674,50.76,22.83,32.80,1.34,-0.68,0.00,-45.00,
42.00,43.706629,10.475674,50.75,22.83,32.80,1.34,-0.68,0.00,-45.00,
42.20,43.706629,10.475674,50.62,22.83,32.79,1.33,-0.68,0.00,-45.00,
42.30,43.706629,10.475674,50.55,22.83,32.78,1.33,-0.67,0.00,-45.00,
42.40,43.706629,10.475674,50.51,22.83,32.78,1.32,-0.67,0.00,-45.00,
42.50,43.706629,10.475674,50.52,22.83,32.77,1.32,-0.66,0.00,-45.00,
42.60,43.706629,10.475674,50.55,22.84,32.77,1.31,-0.66,0.00,-45.00,
42.70,43.706629,10.475674,50.56,22.84,32.76,1.31,-0.65,0.00,-45.00,
42.80,43.706629,10.475674,50.55,22.84,32.76,1.30,-0.65,0.00,-45.00,
42.90,43.706629,10.475673,50.50,22.84,32.75,1.30,-0.65,0.00,-45.00,
43.00,43.706629,10.475673,50.44,22.84,32.75,1.29,-0.64,0.00,-45.00,
43.10,43.706629,10.475673,50.39,22.84,32.74,1.29,-0.64,0.00,-45.00,
43.20,43.706629,10.475673,50.37,22.84,32.74,1.28,-0.64,0.00,-45.00,
43.30,43.706629,10.475673,50.34,22.84,32.74,1.28,-0.64,0.00,-45.00,
43.40,43.706629,10.475673,50.23,22.84,32.73,1.28,-0.63,0.00,-45.00,
43.50,43.706629,10.475673,49.99,22.84,32.73,1.27,-0.63,0.00,-45.00,
43.60,43.706629,10.475673,49.59,22.84,32.72,1.27,-0.62,0.00,-45.00,
43.70,43.706629,10.475673,49.02,22.84,32.72,1.26,-0.62,0.00,-45.00,
43.80,43.706629,10.475673,48.37,22.84,32.71,1.26,-0.62,0.00,-45.00,
43.90,43.706629,10.475673,47.67,22.84,32.71,1.26,-0.61,0.00,-45.00,
44.00,43.706629,10.475673,46.99,22.84,32.71,1.25,-0.61,0.00,-45.00,
44.10,43.706629,10.475673,46.29,22.85,32.70,1.25,-0.60,0.00,-45.00,
44.10,43.706629,10.475673,46.29,22.85,32.70,1.25,-0.60,0.00,-45.00,
44.10,43.706629,10.475673,46.29,22.85,32.70,1.25,-0.60,0.00,-45.00,
44.40,43.706629,10.475673,43.94,22.85,32.69,1.24,-0.60,0.00,-45.00,
44.50,43.706629,10.475673,43.13,22.84,32.68,1.23,-0.59,0.00,-45.00,
44.60,43.706629,10.475673,42.34,22.84,32.68,1.23,-0.59,0.00,-45.00,
44.70,43.706629,10.475673,41.56,22.84,32.67,1.22,-0.59,0.00,-45.00,
44.80,43.706629,10.475672,40.81,22.85,32.67,1.22,-0.58,0.00,-45.00,
44.90,43.706629,10.475672,40.05,22.85,32.66,1.21,-0.58,0.00,-45.00,
45.00,43.706629,10.475672,39.25,22.85,32.66,1.21,-0.57,0.00,-45.00,
45.10,43.706629,10.475672,38.45,22.85,32.65,1.20,-0.57,0.00,-45.00,
45.20,43.706629,10.475672,37.65,22.85,32.65,1.20,-0.56,0.00,-45.00,
45.30,43.706629,10.475672,36.87,22.85,32.64,1.19,-0.56,0.00,-45.00,
45.40,43.706629,10.475672,36.09,22.85,32.63,1.19,-0.55,0.00,-45.00,
45.50,43.706629,10.475672,35.28,22.85,32.63,1.18,-0.55,0.00,-45.00,
45.60,43.706629,10.475672,34.46,22.85,32.62,1.18,-0.55,0.00,-45.00,
45.70,43.706629,10.475672,33.62,22.85,32.62,1.17,-0.54,0.00,-45.00,
45.80,43.706629,10.475672,32.78,22.85,32.61,1.17,-0.54,0.00,-45.00,
45.90,43.706629,10.475672,31.97,22.85,32.61,1.16,-0.53,0.00,-45.00,
46.00,43.706629,10.475672,31.17,22.85,32.60,1.16,-0.53,0.00,-45.00,
46.10,43.706629,10.475672,30.37,22.85,32.59,1.15,-0.52,0.00,-45.00,
46.20,43.706629,10.475671,29.53,22.85,32.59,1.14,-0.52,0.00,-45.00,
46.20,43.706629,10.475671,29.53,22.85,32.59,1.14,-0.52,0.00,-45.00,
46.20,43.706629,10.475671,29.53,22.85,32.59,1.14,-0.52,0.00,-45.00,
46.50,43.706629,10.475671,26.89,22.85,32.57,1.13,-0.51,0.00,-45.00,
46.50,43.706629,10.475671,26.89,22.85,32.57,1.13,-0.51,0.00,-45.00,
46.70,43.706629,10.475671,25.16,22.86,32.56,1.12,-0.50,0.00,-45.00,
46.80,43.706629,10.475671,24.26,22.86,32.55,1.11,-0.49,0.00,-45.00,
46.90,43.706629,10.475671,23.31,22.86,32.55,1.11,-0.49,0.00,-45.00,
47.00,43.706629,10.475671,22.33,22.86,32.54,1.10,-0.48,0.00,-45.00,
47.10,43.706629,10.475671,21.32,22.86,32.53,1.09,-0.48,0.00,-45.00,
47.20,43.706629,10.475671,20.31,22.86,32.53,1.09,-0.47,0.00,-45.00,
47.30,43.706629,10.475671,19.29,22.86,32.52,1.08,-0.47,0.00,-45.00,
47.40,43.706629,10.475671,18.29,22.86,32.51,1.08,-0.46,0.00,-45.00,
47.50,43.706629,10.475670,17.28,22.86,32.51,1.07,-0.45,0.00,-45.00,
47.60,43.706629,10.475670,16.26,22.86,32.50,1.06,-0.45,0.00,-45.00,
47.70,43.706629,10.475670,15.26,22.86,32.49,1.06,-0.45,0.00,-45.00,
47.80,43.706629,10.475670,14.26,22.86,32.49,1.05,-0.44,0.00,-45.00,
47.90,43.706629,10.475670,13.24,22.86,32.49,1.05,-0.44,0.00,-45.00,
48.00,43.706629,10.475670,12.25,22.87,32.48,1.05,-0.43,0.00,-45.00,
48.10,43.706629,10.475670,11.25,22.87,32.47,1.04,-0.43,0.00,-45.00,
48.20,43.706629,10.475670,10.27,22.87,32.47,1.03,-0.42,0.00,-45.00,
48.30,43.706629,10.475670,9.30,22.87,32.46,1.03,-0.42,0.00,-45.00,
48.40,43.706629,10.475670,8.32,22.87,32.45,1.02,-0.41,0.00,-45.00,
48.50,43.706629,10.475670,7.35,22.87,32.45,1.02,-0.41,0.00,-45.00,
48.60,43.706629,10.475670,6.40,22.87,32.44,1.01,-0.40,0.00,-45.00,
48.60,43.706629,10.475670,6.40,22.87,32.44,1.01,-0.40,0.00,-45.00,
48.60,43.706629,10.475670,6.40,22.87,32.44,1.01,-0.40,0.00,-45.00,
48.80,43.706629,10.475669,4.46,22.88,32.43,1.00,-0.39,0.00,0.00,
49.00,43.706629,10.475669,2.54,22.88,32.41,1.67,-0.38,0.00,-45.00,
49.10,43.706629,10.475669,1.60,22.88,32.41,1.66,-0.37,0.00,-45.00,
49.10,43.706629,10.475669,1.60,22.88,32.41,1.66,-0.37,0.00,-45.00,
49.10,43.706629,10.475669,1.60,22.88,32.41,1.66,-0.37,0.00,-45.00,
49.10,43.706629,10.475669,1.60,22.88,32.41,1.66,-0.37,0.00,-45.00,
49.40,43.706630,10.475669,-1.29,22.88,32.39,1.65,-0.36,0.00,-45.00,
49.60,43.706630,10.475669,-3.21,22.89,32.38,1.64,-0.35,0.00,-45.00,
49.70,43.706630,10.475669,-4.18,22.89,32.37,1.64,-0.34,0.00,-45.00,
49.80,43.706630,10.475669,-5.11,22.89,32.37,1.63,-0.34,0.00,-45.00,
49.90,43.706630,10.475669,-6.04,22.89,32.36,1.63,-0.33,0.00,-45.00,
50.00,43.706630,10.475669,-6.99,22.89,32.36,1.62,-0.33,0.00,-45.00,
50.10,43.706630,10.475668,-7.92,22.89,32.35,1.62,-0.32,0.00,-45.00,
50.20,43.706630,10.475668,-8.84,22.89,32.34,1.61,-0.32,0.00,-45.00,
50.30,43.706630,10.475668,-9.80,22.89,32.34,1.61,-0.31,0.00,-45.00,
50.40,43.706630,10.475668,-10.75,22.90,32.33,1.60,-0.31,0.00,-45.00,
50.50,43.706630,10.475668,-11.74,22.90,32.33,1.60,-0.30,0.00,-45.00,
50.60,43.706630,10.475668,-12.68,22.90,32.32,1.60,-0.30,0.00,-45.00,
50.70,43.706630,10.475668,-13.60,22.90,32.31,1.59,-0.29,0.00,-45.00,
50.80,43.706630,10.475668,-14.56,22.90,32.31,1.59,-0.29,0.00,-45.00,
50.90,43.706630,10.475668,-15.49,22.90,32.30,1.58,-0.28,0.00,-45.00,
51.00,43.706630,10.475668,-16.48,22.90,32.30,1.58,-0.28,0.00,-45.00,
51.10,43.706630,10.475668,-17.44,22.90,32.29,1.58,-0.28,0.00,-45.00,
51.20,43.706630,10.475668,-18.39,22.90,32.29,1.57,-0.27,0.00,-45.00,
51.30,43.706630,10.475668,-19.35,22.90,32.28,1.57,-0.27,0.00,-45.00,
51.40,43.706630,10.475668,-20.27,22.91,32.28,1.57,-0.26,0.00,-45.00,
51.50,43.706630,10.475668,-21.20,22.91,32.27,1.56,-0.26,0.00,-45.00,
51.60,43.706630,10.475667,-22.16,22.91,32.27,1.56,-0.26,0.00,-45.00,
51.70,43.706630,10.475667,-23.11,22.91,32.26,1.55,-0.25,0.00,-45.00,
51.80,43.706630,10.475667,-24.11,22.91,32.26,1.55,-0.25,0.00,-45.00,
51.80,43.706630,10.475667,-24.11,22.91,32.26,1.55,-0.25,0.00,-45.00,
52.00,43.706630,10.475667,-26.04,22.91,32.25,1.54,-0.24,0.00,-45.00,
52.10,43.706630,10.475667,-27.03,22.91,32.24,1.54,-0.24,0.00,-45.00,
52.20,43.706630,10.475667,-27.96,22.91,32.23,1.53,-0.23,0.00,-45.00,
52.30,43.706630,10.475667,-28.87,22.91,32.23,1.53,-0.23,0.00,-45.00,
52.40,43.706630,10.475667,-29.82,22.91,32.22,1.52,-0.22,0.00,-45.00,
52.50,43.706630,10.475667,-30.73,22.91,32.22,1.52,-0.22,0.00,-45.00,
52.60,43.706630,10.475667,-31.71,22.91,32.21,1.52,-0.22,0.00,-45.00,
52.70,43.706630,10.475667,-32.66,22.91,32.21,1.51,-0.21,0.00,-45.00,
52.80,43.706630,10.475667,-33.61,22.91,32.21,1.51,-0.21,0.00,-45.00,
52.90,43.706630,10.475667,-34.58,22.91,32.20,1.51,-0.21,0.00,-45.00,
53.00,43.706630,10.475667,-35.49,22.91,32.20,1.50,-0.20,0.00,-45.00,
53.10,43.706630,10.475667,-36.41,22.91,32.19,1.50,-0.20,0.00,-45.00,
53.20,43.706630,10.475666,-37.38,22.91,32.19,1.49,-0.20,0.00,-45.00,
53.30,43.706630,10.475666,-38.32,22.91,32.18,1.49,-0.19,0.00,-45.00,
53.40,43.706630,10.475666,-39.31,22.91,32.18,1.49,-0.19,0.00,-45.00,
53.50,43.706630,10.475666,-40.27,22.91,32.17,1.48,-0.19,0.00,-45.00,
53.60,43.706630,10.475666,-41.19,22.91,32.17,1.48,-0.18,0.00,-45.00,
53.60,43.706630,10.475666,-41.19,22.91,32.17,1.48,-0.18,0.00,-45.00,
53.60,43.706630,10.475666,-41.19,22.91,32.17,1.48,-0.18,0.00,-45.00,
53.90,43.706630,10.475666,-43.96,22.91,32.15,1.47,-0.17,0.00,-45.00,
54.00,43.706630,10.475666,-44.87,22.91,32.15,1.47,-0.17,0.00,-45.00,
54.10,43.706630,10.475666,-45.78,22.91,32.15,1.47,-0.16,0.00,-45.00,
54.20,43.706630,10.475666,-46.74,22.91,32.14,1.46,-0.16,0.00,-45.00,
54.30,43.706630,10.475666,-47.67,22.92,32.14,1.46,-0.16,0.00,-45.00,
54.40,43.706630,10.475666,-48.60,22.92,32.13,1.46,-0.15,0.00,-45.00,
54.50,43.706630,10.475666,-49.57,22.92,32.13,1.45,-0.15,0.00,-45.00,
54.60,43.706630,10.475666,-50.50,22.92,32.12,1.45,-0.15,0.00,-45.00,
54.70,43.706630,10.475666,-51.45,22.92,32.12,1.45,-0.14,0.00,-45.00,
54.80,43.706630,10.475666,-52.37,22.92,32.11,1.44,-0.14,0.00,-45.00,
54.90,43.706630,10.475666,-53.28,22.92,32.11,1.44,-0.14,0.00,-45.00,
55.00,43.706630,10.475665,-54.22,22.92,32.11,1.44,-0.13,0.00,-45.00,
55.10,43.706630,10.475665,-55.14,22.92,32.10,1.43,-0.13,0.00,-45.00,
55.10,43.706630,10.475665,-55.14,22.92,32.10,1.43,-0.13,0.00,-45.00,
55.10,43.706630,10.475665,-55.14,22.92,32.10,1.43,-0.13,0.00,-45.00,
55.40,43.706630,10.475665,-58.00,22.92,32.09,1.43,-0.12,0.00,-45.00,
55.40,43.706630,10.475665,-58.00,22.92,32.09,1.43,-0.12,0.00,-45.00,
55.40,43.706630,10.475665,-58.00,22.92,32.09,1.43,-0.12,0.00,-45.00,
55.40,43.706630,10.475665,-58.00,22.92,32.09,1.43,-0.12,0.00,-45.00,
55.70,43.706630,10.475665,-60.74,22.92,32.08,1.42,-0.11,0.00,-45.00,
55.90,43.706630,10.475665,-62.55,22.92,32.07,1.42,-0.10,0.00,-45.00,
56.00,43.706630,10.475665,-63.50,22.93,32.07,1.41,-0.10,0.00,-45.00,
56.10,43.706630,10.475665,-64.50,22.93,32.07,1.41,-0.10,0.00,-45.00,
56.20,43.706630,10.475665,-65.45,22.93,32.06,1.41,-0.10,0.00,-45.00,
56.30,43.706630,10.475665,-66.40,22.92,32.06,1.41,-0.10,0.00,-45.00,
56.40,43.706630,10.475665,-67.29,22.92,32.06,1.40,-0.09,0.00,-45.00,
56.50,43.706630,10.475665,-68.19,22.92,32.05,1.40,-0.09,0.00,-45.00,
56.60,43.706630,10.475665,-69.15,22.92,32.05,1.40,-0.09,0.00,-45.00,
56.70,43.706630,10.475665,-70.09,22.92,32.05,1.40,-0.09,0.00,-45.00,
56.80,43.706630,10.475665,-71.03,22.92,32.05,1.39,-0.09,0.00,-45.00,
56.90,43.706630,10.475665,-71.97,22.92,32.04,1.39,-0.08,0.00,-45.00,
57.00,43.706630,10.475665,-72.85,22.92,32.04,1.39,-0.08,0.00,-45.00,
57.00,43.706630,10.475665,-72.85,22.92,32.04,1.39,-0.08,0.00,-45.00,
57.00,43.706630,10.475665,-72.85,22.92,32.04,1.39,-0.08,0.00,-45.00,
57.30,43.706630,10.475665,-75.64,22.92,32.03,1.38,-0.08,0.00,-45.00,
57.40,43.706630,10.475664,-76.65,22.92,32.03,1.38,-0.07,0.00,-45.00,
57.50,43.706630,10.475664,-77.64,22.93,32.02,1.38,-0.07,0.00,-45.00,
57.60,43.706630,10.475664,-78.61,22.93,32.02,1.38,-0.07,0.00,-45.00,
57.70,43.706630,10.475664,-79.53,22.93,32.02,1.38,-0.07,0.00,-45.00,
57.70,43.706630,10.475664,-79.53,22.93,32.02,1.38,-0.07,0.00,-45.00,
57.70,43.706630,10.475664,-79.53,22.93,32.02,1.38,-0.07,0.00,-45.00,
57.70,43.706630,10.475664,-79.53,22.93,32.02,1.38,-0.07,0.00,-45.00,
58.10,43.706630,10.475664,-83.27,22.93,32.01,1.37,-0.06,0.00,-45.00,
58.20,43.706630,10.475664,-84.25,22.93,32.01,1.37,-0.06,0.00,-45.00,
58.30,43.706630,10.475664,-85.17,22.93,32.00,1.37,-0.05,0.00,-45.00,
58.40,43.706630,10.475664,-86.07,22.93,32.00,1.37,-0.05,0.00,-45.00,
58.50,43.706630,10.475664,-86.92,22.93,32.00,1.37,-0.05,0.00,-45.00,
58.60,43.706630,10.475664,-87.78,22.93,32.00,1.37,-0.05,0.00,-45.00,
58.70,43.706630,10.475664,-88.69,22.93,32.00,1.36,-0.04,0.00,-45.00,
58.80,43.706630,10.475664,-89.64,22.93,31.99,1.36,-0.04,0.00,-44.45,
58.90,43.706630,10.475664,-90.61,22.93,31.99,1.36,-0.04,0.00,-43.54,
59.00,43.706630,10.475664,-91.58,22.93,31.99,1.36,-0.04,0.00,-42.59,
59.10,43.706630,10.475664,-92.53,22.93,31.99,1.36,-0.04,0.00,-41.67,
59.20,43.706630,10.475664,-93.47,22.93,31.98,1.36,-0.04,0.00,-40.76,
59.30,43.706630,10.475664,-94.39,22.94,31.98,1.36,-0.03,0.00,-39.87,
59.40,43.706630,10.475664,-95.31,22.94,31.98,1.36,-0.03,0.00,-39.00,
59.50,43.706630,10.475664,-96.25,22.94,31.98,1.35,-0.03,0.00,-38.12,
59.60,43.706630,10.475664,-97.18,22.94,31.98,1.35,-0.03,0.01,-37.24,
59.70,43.706630,10.475664,-98.12,22.94,31.97,1.35,-0.02,0.01,-36.35,
59.80,43.706630,10.475664,-99.07,22.94,31.97,1.35,-0.02,0.01,-35.46,
59.90,43.706630,10.475664,-100.01,22.94,31.97,1.35,-0.02,0.01,-34.59,
60.00,43.706630,10.475664,-100.94,22.94,31.96,1.35,-0.02,0.01,-33.72,
60.10,43.706630,10.475664,-101.89,22.94,31.96,1.35,-0.01,0.01,-32.84,
60.20,43.706630,10.475664,-102.85,22.94,31.96,1.35,-0.01,0.02,-31.94,
60.30,43.706630,10.475664,-103.83,22.95,31.96,1.34,-0.01,0.02,-31.02,
60.40,43.706630,10.475664,-104.82,22.95,31.95,1.34,-0.00,0.02,-30.09,
60.50,43.706630,10.475664,-105.78,22.95,31.95,1.34,-0.00,0.02,-29.19,
60.60,43.706630,10.475664,-106.73,22.95,31.95,1.34,0.00,0.03,-28.29,
60.70,43.706630,10.475663,-107.67,22.95,31.95,1.34,0.00,0.03,-27.43,
60.80,43.706630,10.475663,-108.60,22.95,31.94,1.34,0.01,0.03,-26.56,
60.90,43.706630,10.475663,-109.53,22.95,31.94,1.34,0.01,0.04,-25.70,
61.00,43.706630,10.475663,-110.45,22.96,31.94,1.34,0.01,0.04,-24.84,
61.10,43.706630,10.475663,-111.38,22.96,31.93,1.34,0.02,0.04,-23.96,
61.20,43.706630,10.475663,-112.31,22.96,31.93,1.33,0.02,0.05,-23.07,
61.30,43.706630,10.475663,-113.26,22.96,31.93,1.33,0.02,0.05,-22.17,
61.40,43.706630,10.475663,-114.21,22.96,31.93,1.33,0.02,0.06,-21.28,
61.50,43.706630,10.475663,-115.15,22.96,31.92,1.33,0.03,0.06,-20.40,
