Time_sec,Lat,Lon,Yaw_deg,North_m,East_m,Dist_to_Node_m,CrossTrackErr_m,Surge_Cmd,Yaw_Cmd_deg,Event
117.20,43.706601,10.475476,-31.02,19.68,16.80,1.54,-0.37,0.15,-5.95,
117.20,43.706601,10.475476,-31.02,19.68,16.80,1.54,-0.37,0.15,-5.95,
117.40,43.706601,10.475475,-30.91,19.70,16.77,1.51,-0.37,0.15,-5.92,
117.50,43.706601,10.475475,-30.85,19.72,16.75,1.49,-0.37,0.15,-5.85,
117.60,43.706601,10.475475,-30.78,19.73,16.74,1.47,-0.38,0.15,-5.79,
117.70,43.706601,10.475475,-30.72,19.74,16.72,1.45,-0.38,0.15,-5.71,
117.80,43.706601,10.475474,-30.68,19.75,16.71,1.43,-0.38,0.15,-5.63,
117.90,43.706601,10.475474,-30.65,19.76,16.69,1.41,-0.39,0.15,-5.52,
118.00,43.706602,10.475474,-30.65,19.78,16.67,1.40,-0.39,0.15,-5.40,
118.10,43.706602,10.475474,-30.66,19.79,16.66,1.38,-0.39,0.15,-5.26,
118.20,43.706602,10.475474,-30.69,19.80,16.64,1.36,-0.39,0.15,-5.11,
118.30,43.706602,10.475473,-30.72,19.81,16.63,1.34,-0.39,0.15,-4.96,
118.40,43.706602,10.475473,-30.74,19.83,16.61,1.32,-0.40,0.15,-4.79,
118.50,43.706602,10.475473,-30.76,19.84,16.60,1.30,-0.39,0.15,-4.78,
118.60,43.706602,10.475473,-30.77,19.86,16.58,1.29,-0.40,0.15,-4.62,
118.70,43.706602,10.475473,-30.79,19.87,16.57,1.27,-0.39,0.15,-4.60,
118.80,43.706603,10.475473,-30.83,19.88,16.56,1.25,-0.40,0.15,-4.42,
118.90,43.706603,10.475472,-30.88,19.90,16.54,1.23,-0.39,0.15,-4.38,
119.00,43.706603,10.475472,-30.95,19.91,16.53,1.21,-0.39,0.15,-4.17,
119.10,43.706603,10.475472,-31.01,19.93,16.51,1.19,-0.40,0.15,-3.97,
119.20,43.706603,10.475472,-31.08,19.94,16.50,1.17,-0.40,0.15,-3.76,
119.30,43.706603,10.475472,-31.16,19.95,16.48,1.16,-0.40,0.15,-3.52,
119.40,43.706603,10.475471,-31.25,19.96,16.47,1.14,-0.40,0.15,-3.28,
119.50,43.706603,10.475471,-31.34,19.97,16.45,1.12,-0.41,0.15,-3.02,
119.60,43.706603,10.475471,-31.42,19.99,16.44,1.10,-0.41,0.15,-2.78,
119.70,43.706604,10.475471,-31.48,20.00,16.42,1.09,-0.41,0.15,-2.55,
119.80,43.706604,10.475471,-31.51,20.01,16.41,1.07,-0.41,0.15,-2.51,
119.80,43.706604,10.475471,-31.51,20.01,16.41,1.07,-0.41,0.15,-2.51,
119.80,43.706604,10.475471,-31.51,20.01,16.41,1.07,-0.41,0.15,-2.51,
120.10,43.706604,10.475470,-31.57,20.05,16.36,1.02,-0.42,0.15,-1.89,
120.20,43.706604,10.475470,-31.58,20.06,16.35,1.00,-0.42,0.00,0.00,
120.30,43.706604,10.475470,-31.59,20.08,16.33,1.65,-0.41,0.15,-4.68,
120.40,43.706604,10.475470,-31.59,20.09,16.32,1.63,-0.42,0.15,-4.57,
120.50,43.706605,10.475469,-31.58,20.11,16.30,1.61,-0.42,0.15,-4.45,
120.60,43.706605,10.475469,-31.58,20.12,16.29,1.59,-0.42,0.15,-4.32,
120.70,43.706605,10.475469,-31.59,20.13,16.27,1.57,-0.42,0.15,-4.32,
120.80,43.706605,10.475469,-31.61,20.15,16.26,1.55,-0.42,0.15,-4.16,
120.90,43.706605,10.475469,-31.66,20.17,16.24,1.53,-0.42,0.15,-4.14,
121.00,43.706605,10.475468,-31.70,20.18,16.23,1.51,-0.42,0.15,-3.97,
121.10,43.706605,10.475468,-31.74,20.20,16.22,1.49,-0.42,0.15,-3.95,
121.20,43.706605,10.475468,-31.77,20.21,16.20,1.47,-0.42,0.15,-3.80,
121.30,43.706606,10.475468,-31.78,20.23,16.19,1.44,-0.41,0.15,-3.81,
121.40,43.706606,10.475468,-31.79,20.24,16.17,1.42,-0.42,0.15,-3.66,
121.50,43.706606,10.475468,-31.79,20.26,16.15,1.41,-0.42,0.15,-3.52,
121.60,43.706606,10.475467,-31.78,20.27,16.14,1.39,-0.42,0.15,-3.37,
121.70,43.706606,10.475467,-31.76,20.28,16.12,1.37,-0.42,0.15,-3.24,
121.80,43.706606,10.475467,-31.72,20.30,16.11,1.34,-0.42,0.15,-3.29,
121.90,43.706606,10.475467,-31.67,20.31,16.09,1.32,-0.42,0.15,-3.18,
122.00,43.706607,10.475467,-31.63,20.33,16.07,1.30,-0.42,0.15,-3.07,
122.10,43.706607,10.475466,-31.61,20.34,16.05,1.28,-0.43,0.15,-2.94,
122.20,43.706607,10.475466,-31.62,20.34,16.05,1.28,-0.43,0.15,-2.93,
122.30,43.706607,10.475466,-31.64,20.37,16.02,1.24,-0.43,0.15,-2.59,
122.40,43.706607,10.475466,-31.66,20.39,16.00,1.22,-0.43,0.15,-2.40,
122.50,43.706607,10.475466,-31.67,20.40,15.99,1.20,-0.43,0.15,-2.41,
122.60,43.706607,10.475465,-31.67,20.42,15.97,1.18,-0.43,0.15,-2.23,
122.70,43.706607,10.475465,-31.67,20.43,15.96,1.16,-0.43,0.15,-2.05,
122.80,43.706608,10.475465,-31.66,20.44,15.94,1.15,-0.44,0.15,-1.87,
122.90,43.706608,10.475465,-31.66,20.45,15.92,1.13,-0.44,0.15,-1.69,
123.00,43.706608,10.475465,-31.66,20.47,15.91,1.11,-0.44,0.15,-1.69,
123.10,43.706608,10.475464,-31.65,20.49,15.89,1.09,-0.44,0.15,-1.51,
123.20,43.706608,10.475464,-31.63,20.50,15.88,1.07,-0.44,0.15,-1.33,
123.30,43.706608,10.475464,-31.60,20.51,15.86,1.05,-0.44,0.15,-1.14,
123.40,43.706608,10.475464,-31.58,20.52,15.84,1.04,-0.45,0.14,-0.93,
123.50,43.706608,10.475464,-31.57,20.53,15.83,1.02,-0.45,0.14,-0.71,
123.60,43.706608,10.475463,-31.58,20.54,15.81,1.00,-0.46,0.14,-0.47,
123.60,43.706608,10.475463,-31.58,20.54,15.81,1.00,-0.46,0.14,-0.47,
123.80,43.706609,10.475463,-31.66,20.57,15.78,0.97,-0.46,0.00,0.00,
123.90,43.706609,10.475463,-31.71,20.58,15.76,1.61,-0.47,0.14,-3.20,
124.00,43.706609,10.475463,-31.77,20.60,15.75,1.59,-0.46,0.14,-3.16,
124.10,43.706609,10.475462,-31.82,20.61,15.73,1.57,-0.47,0.14,-2.95,
124.20,43.706609,10.475462,-31.88,20.62,15.71,1.55,-0.47,0.14,-2.72,
124.30,43.706609,10.475462,-31.95,20.64,15.70,1.53,-0.47,0.14,-2.50,
124.40,43.706609,10.475462,-32.02,20.65,15.68,1.51,-0.47,0.14,-2.27,
124.50,43.706610,10.475461,-32.10,20.66,15.66,1.49,-0.48,0.14,-2.02,
124.60,43.706610,10.475461,-32.17,20.67,15.65,1.48,-0.48,0.14,-1.78,
124.70,43.706610,10.475461,-32.24,20.69,15.63,1.46,-0.48,0.14,-1.54,
124.80,43.706610,10.475461,-32.30,20.70,15.61,1.44,-0.49,0.14,-1.32,
124.90,43.706610,10.475461,-32.35,20.71,15.60,1.42,-0.49,0.14,-1.09,
125.00,43.706610,10.475460,-32.40,20.73,15.58,1.40,-0.49,0.14,-1.05,
125.10,43.706610,10.475460,-32.46,20.74,15.57,1.38,-0.49,0.14,-0.81,
125.20,43.706610,10.475460,-32.50,20.75,15.55,1.36,-0.49,0.14,-0.58,
125.30,43.706610,10.475460,-32.54,20.77,15.53,1.34,-0.50,0.14,-0.35,
125.40,43.706611,10.475460,-32.58,20.78,15.51,1.32,-0.50,0.14,-0.12,
125.50,43.706611,10.475459,-32.61,20.80,15.50,1.30,-0.50,0.14,0.11,
125.60,43.706611,10.475459,-32.64,20.81,15.48,1.28,-0.50,0.14,0.34,
125.70,43.706611,10.475459,-32.68,20.82,15.46,1.26,-0.51,0.14,0.57,
125.80,43.706611,10.475459,-32.71,20.84,15.44,1.25,-0.51,0.14,0.82,
125.90,43.706611,10.475459,-32.75,20.86,15.43,1.22,-0.50,0.14,0.86,
126.00,43.706611,10.475458,-32.79,20.87,15.41,1.20,-0.51,0.14,1.10,
126.10,43.706612,10.475458,-32.80,20.88,15.40,1.19,-0.51,0.14,1.35,
126.20,43.706612,10.475458,-32.80,20.90,15.38,1.17,-0.51,0.14,1.58,
126.30,43.706612,10.475458,-32.78,20.91,15.36,1.15,-0.52,0.14,1.79,
126.40,43.706612,10.475457,-32.75,20.92,15.34,1.13,-0.52,0.14,2.01,
126.50,43.706612,10.475457,-32.71,20.94,15.32,1.11,-0.52,0.14,2.22,
126.60,43.706612,10.475457,-32.68,20.95,15.30,1.09,-0.53,0.14,2.44,
126.70,43.706612,10.475457,-32.65,20.97,15.29,1.07,-0.53,0.14,2.66,
126.70,43.706612,10.475457,-32.65,20.97,15.29,1.07,-0.53,0.14,2.66,
126.80,43.706612,10.475457,-32.63,20.99,15.27,1.05,-0.52,0.14,2.64,
127.00,43.706613,10.475456,-32.60,21.01,15.24,1.01,-0.53,0.14,3.10,
127.10,43.706613,10.475456,-32.59,21.03,15.22,1.00,-0.53,0.00,0.00,
127.20,43.706613,10.475456,-32.61,21.04,15.20,1.62,-0.53,0.14,-0.66,
127.30,43.706613,10.475456,-32.62,21.06,15.19,1.60,-0.53,0.14,-0.47,
127.40,43.706613,10.475455,-32.64,21.07,15.17,1.58,-0.54,0.13,-0.29,
127.50,43.706613,10.475455,-32.65,21.09,15.15,1.55,-0.54,0.13,-0.11,
127.60,43.706614,10.475455,-32.64,21.11,15.14,1.53,-0.54,0.13,-0.12,
127.60,43.706614,10.475455,-32.64,21.11,15.14,1.53,-0.54,0.13,-0.12,
127.60,43.706614,10.475455,-32.64,21.11,15.14,1.53,-0.54,0.13,-0.12,
127.90,43.706614,10.475454,-32.64,21.15,15.08,1.47,-0.54,0.13,0.44,
128.00,43.706614,10.475454,-32.65,21.16,15.06,1.45,-0.55,0.13,0.65,
128.10,43.706614,10.475454,-32.66,21.18,15.05,1.43,-0.54,0.13,0.67,
128.20,43.706614,10.475454,-32.67,21.19,15.03,1.41,-0.55,0.13,0.89,
128.30,43.706614,10.475453,-32.67,21.21,15.02,1.39,-0.54,0.13,0.91,
128.40,43.706615,10.475453,-32.66,21.23,15.00,1.37,-0.55,0.13,1.13,
128.50,43.706615,10.475453,-32.64,21.24,14.98,1.35,-0.55,0.13,1.34,
128.50,43.706615,10.475453,-32.64,21.24,14.98,1.35,-0.55,0.13,1.34,
128.50,43.706615,10.475453,-32.64,21.24,14.98,1.35,-0.55,0.13,1.34,
128.50,43.706615,10.475453,-32.64,21.24,14.98,1.35,-0.55,0.13,1.34,
128.80,43.706615,10.475452,-32.62,21.28,14.93,1.30,-0.56,0.13,2.02,
129.00,43.706615,10.475452,-32.59,21.30,14.89,1.26,-0.57,0.13,2.44,
129.10,43.706615,10.475452,-32.56,21.32,14.88,1.24,-0.57,0.13,2.65,
129.20,43.706616,10.475451,-32.53,21.33,14.86,1.22,-0.57,0.13,2.87,
129.30,43.706616,10.475451,-32.52,21.35,14.84,1.20,-0.58,0.13,3.12,
129.40,43.706616,10.475451,-32.51,21.36,14.82,1.19,-0.58,0.13,3.38,
129.50,43.706616,10.475451,-32.52,21.38,14.81,1.16,-0.58,0.13,3.42,
129.50,43.706616,10.475451,-32.52,21.38,14.81,1.16,-0.58,0.13,3.42,
129.50,43.706616,10.475451,-32.52,21.38,14.81,1.16,-0.58,0.13,3.42,
129.50,43.706616,10.475451,-32.52,21.38,14.81,1.16,-0.58,0.13,3.42,
129.90,43.706616,10.475450,-32.47,21.43,14.74,1.09,-0.59,0.13,4.46,
130.00,43.706617,10.475450,-32.42,21.45,14.72,1.08,-0.59,0.13,4.70,
130.10,43.706617,10.475450,-32.38,21.46,14.70,1.06,-0.59,0.13,4.96,
130.20,43.706617,10.475449,-32.35,21.47,14.68,1.04,-0.60,0.13,5.23,
130.30,43.706617,10.475449,-32.32,21.49,14.67,1.03,-0.60,0.13,5.51,
130.40,43.706617,10.475449,-32.30,21.50,14.65,1.01,-0.60,0.13,5.80,
130.50,43.706617,10.475449,-32.28,21.50,14.65,1.01,-0.60,0.13,5.80,
130.60,43.706617,10.475448,-32.27,21.53,14.61,0.98,-0.61,0.00,0.00,
130.70,43.706617,10.475448,-32.27,21.54,14.59,1.57,-0.61,0.13,3.95,
130.80,43.706618,10.475448,-32.26,21.56,14.58,1.55,-0.61,0.13,4.15,
130.90,43.706618,10.475448,-32.27,21.58,14.56,1.53,-0.61,0.13,4.23,
131.00,43.706618,10.475448,-32.25,21.59,14.54,1.51,-0.61,0.13,4.44,
131.10,43.706618,10.475447,-32.23,21.61,14.53,1.49,-0.61,0.13,4.49,
131.20,43.706618,10.475447,-32.20,21.62,14.51,1.47,-0.61,0.13,4.70,
131.30,43.706618,10.475447,-32.17,21.63,14.49,1.45,-0.62,0.13,4.90,
131.40,43.706618,10.475447,-32.13,21.65,14.48,1.44,-0.62,0.13,5.10,
131.50,43.706618,10.475447,-32.09,21.66,14.46,1.42,-0.62,0.13,5.29,
131.60,43.706619,10.475446,-32.06,21.68,14.45,1.40,-0.62,0.13,5.32,
131.70,43.706619,10.475446,-32.04,21.69,14.43,1.38,-0.62,0.13,5.54,
131.80,43.706619,10.475446,-32.02,21.71,14.41,1.36,-0.62,0.13,5.77,
131.90,43.706619,10.475446,-32.01,21.72,14.39,1.34,-0.63,0.13,6.01,
132.00,43.706619,10.475445,-32.00,21.73,14.37,1.32,-0.63,0.12,6.27,
132.10,43.706619,10.475445,-31.98,21.75,14.36,1.30,-0.63,0.12,6.52,
132.20,43.706619,10.475445,-31.97,21.76,14.34,1.29,-0.64,0.12,6.79,
132.30,43.706620,10.475445,-31.97,21.77,14.32,1.27,-0.64,0.12,7.07,
132.40,43.706620,10.475445,-31.98,21.79,14.30,1.25,-0.65,0.12,7.37,
132.50,43.706620,10.475444,-32.00,21.80,14.28,1.23,-0.65,0.12,7.67,
132.60,43.706620,10.475444,-32.02,21.81,14.27,1.22,-0.65,0.12,7.98,
132.70,43.706620,10.475444,-32.04,21.83,14.25,1.20,-0.65,0.12,8.30,
132.80,43.706620,10.475444,-32.06,21.84,14.23,1.18,-0.66,0.12,8.62,
132.90,43.706620,10.475443,-32.07,21.85,14.21,1.17,-0.66,0.12,8.94,
133.00,43.706620,10.475443,-32.09,21.87,14.19,1.15,-0.66,0.12,9.28,
133.10,43.706621,10.475443,-32.11,21.89,14.18,1.13,-0.66,0.12,9.42,
133.20,43.706621,10.475443,-32.14,21.90,14.16,1.11,-0.66,0.12,9.77,
133.30,43.706621,10.475443,-32.16,21.91,14.15,1.10,-0.67,0.12,10.11,
133.40,43.706621,10.475442,-32.16,21.93,14.13,1.08,-0.67,0.12,10.44,
133.50,43.706621,10.475442,-32.12,21.94,14.11,1.07,-0.67,0.12,10.74,
133.60,43.706621,10.475442,-32.01,21.95,14.09,1.05,-0.67,0.11,11.01,
133.70,43.706621,10.475442,-31.79,21.97,14.07,1.04,-0.68,0.11,11.18,
133.80,43.706621,10.475442,-31.49,21.98,14.06,1.02,-0.68,0.11,11.29,
133.90,43.706621,10.475441,-31.11,21.99,14.04,1.01,-0.69,0.11,11.30,
134.00,43.706622,10.475441,-30.64,22.01,14.02,0.99,-0.69,0.00,0.00,
134.10,43.706622,10.475441,-30.10,22.02,14.00,1.56,-0.69,0.11,11.00,
134.20,43.706622,10.475441,-29.47,22.03,13.98,1.55,-0.70,0.12,10.80,
134.30,43.706622,10.475440,-28.78,22.05,13.97,1.53,-0.69,0.12,10.29,
134.40,43.706622,10.475440,-28.04,22.06,13.95,1.51,-0.70,0.12,9.96,
134.50,43.706622,10.475440,-27.26,22.08,13.94,1.49,-0.70,0.12,9.61,
134.60,43.706622,10.475440,-26.47,22.09,13.92,1.47,-0.70,0.12,9.23,
134.70,43.706623,10.475440,-25.68,22.11,13.90,1.45,-0.70,0.12,8.86,
134.80,43.706623,10.475439,-24.90,22.12,13.89,1.43,-0.70,0.12,8.52,
134.90,43.706623,10.475439,-24.15,22.14,13.87,1.41,-0.70,0.12,8.22,
135.00,43.706623,10.475439,-23.46,22.16,13.86,1.39,-0.70,0.12,7.72,
135.10,43.706623,10.475439,-22.81,22.17,13.84,1.37,-0.70,0.12,7.50,
135.10,43.706623,10.475439,-22.81,22.17,13.84,1.37,-0.70,0.12,7.50,
135.20,43.706623,10.475439,-22.16,22.19,13.83,1.35,-0.70,0.12,7.30,
135.40,43.706624,10.475438,-20.85,22.22,13.80,1.32,-0.70,0.12,6.97,
135.50,43.706624,10.475438,-20.16,22.23,13.78,1.30,-0.70,0.12,6.81,
135.60,43.706624,10.475438,-19.44,22.24,13.76,1.28,-0.70,0.12,6.67,
135.70,43.706624,10.475438,-18.69,22.26,13.75,1.27,-0.70,0.12,6.52,
135.80,43.706624,10.475438,-17.92,22.27,13.73,1.25,-0.70,0.12,6.36,
135.90,43.706624,10.475437,-17.11,22.29,13.72,1.23,-0.70,0.12,6.18,
136.00,43.706624,10.475437,-16.26,22.30,13.70,1.21,-0.70,0.12,5.94,
136.10,43.706624,10.475437,-15.41,22.32,13.69,1.19,-0.70,0.12,5.37,
136.10,43.706624,10.475437,-15.41,22.32,13.69,1.19,-0.70,0.12,5.37,
136.30,43.706625,10.475437,-13.89,22.35,13.67,1.16,-0.69,0.12,5.10,
136.40,43.706625,10.475437,-13.29,22.37,13.65,1.14,-0.69,0.12,5.16,
136.50,43.706625,10.475436,-12.80,22.38,13.64,1.13,-0.69,0.12,5.36,
136.60,43.706625,10.475436,-12.40,22.40,13.63,1.11,-0.69,0.12,5.62,
136.70,43.706625,10.475436,-12.07,22.41,13.61,1.10,-0.69,0.12,5.98,
136.80,43.706625,10.475436,-11.77,22.43,13.61,1.08,-0.68,0.12,6.05,
136.90,43.706626,10.475436,-11.54,22.44,13.59,1.06,-0.68,0.12,6.71,
136.90,43.706626,10.475436,-11.54,22.44,13.59,1.06,-0.68,0.12,6.71,
137.10,43.706626,10.475435,-11.19,22.47,13.57,1.03,-0.68,0.12,8.52,
137.20,43.706626,10.475435,-11.07,22.49,13.55,1.01,-0.68,0.12,9.58,
137.30,43.706626,10.475435,-10.97,22.50,13.54,1.00,-0.68,0.00,0.00,
137.40,43.706626,10.475435,-10.85,22.52,13.53,1.87,-0.33,0.16,0.03,
137.50,43.706626,10.475435,-10.72,22.53,13.51,1.85,-0.34,0.16,0.31,
137.50,43.706626,10.475435,-10.72,22.53,13.51,1.85,-0.34,0.16,0.31,
137.60,43.706626,10.475435,-10.57,22.55,13.50,1.83,-0.35,0.16,0.58,
137.60,43.706626,10.475435,-10.57,22.55,13.50,1.83,-0.35,0.16,0.58,
137.90,43.706627,10.475434,-10.14,22.59,13.47,1.78,-0.36,0.15,1.26,
138.00,43.706627,10.475434,-10.01,22.61,13.45,1.76,-0.37,0.15,1.59,
138.10,43.706627,10.475434,-9.88,22.62,13.44,1.75,-0.37,0.15,1.92,
138.20,43.706627,10.475434,-9.71,22.64,13.43,1.73,-0.38,0.15,2.23,
138.30,43.706627,10.475434,-9.44,22.65,13.41,1.72,-0.39,0.15,2.46,
138.40,43.706628,10.475433,-9.06,22.67,13.40,1.70,-0.39,0.15,2.63,
138.50,43.706628,10.475433,-8.61,22.68,13.39,1.68,-0.40,0.15,2.76,
138.60,43.706628,10.475433,-8.13,22.70,13.37,1.67,-0.41,0.15,2.88,
138.70,43.706628,10.475433,-7.67,22.71,13.36,1.65,-0.42,0.15,3.03,
138.80,43.706628,10.475433,-7.27,22.73,13.35,1.64,-0.42,0.15,3.25,
138.90,43.706628,10.475433,-6.91,22.74,13.33,1.62,-0.43,0.15,3.51,
139.00,43.706628,10.475432,-6.61,22.76,13.32,1.60,-0.43,0.15,3.83,
139.10,43.706628,10.475432,-6.36,22.77,13.31,1.59,-0.44,0.15,4.20,
139.10,43.706628,10.475432,-6.36,22.77,13.31,1.59,-0.44,0.15,4.20,
139.30,43.706629,10.475432,-6.00,22.80,13.29,1.55,-0.45,0.14,5.18,
139.40,43.706629,10.475432,-5.90,22.82,13.28,1.54,-0.45,0.14,5.86,
139.40,43.706629,10.475432,-5.90,22.82,13.28,1.54,-0.45,0.14,5.86,
139.60,43.706629,10.475432,-5.82,22.85,13.25,1.50,-0.47,0.14,7.44,
139.70,43.706629,10.475431,-5.82,22.86,13.24,1.49,-0.47,0.13,8.33,
139.80,43.706629,10.475431,-5.84,22.88,13.23,1.47,-0.48,0.13,9.29,
139.90,43.706630,10.475431,-5.87,22.90,13.22,1.45,-0.48,0.12,9.93,
140.00,43.706630,10.475431,-5.89,22.92,13.21,1.44,-0.48,0.11,10.99,
140.10,43.706630,10.475431,-5.92,22.93,13.20,1.42,-0.49,0.11,12.09,
140.20,43.706630,10.475431,-5.96,22.93,13.20,1.42,-0.49,0.11,12.09,
140.30,43.706630,10.475431,-5.99,22.96,13.18,1.39,-0.50,0.09,14.54,
140.40,43.706630,10.475430,-6.01,22.98,13.16,1.37,-0.50,0.08,15.89,
140.50,43.706631,10.475430,-6.01,22.99,13.15,1.36,-0.51,0.08,17.29,
140.60,43.706631,10.475430,-5.99,23.01,13.15,1.34,-0.51,0.07,18.30,
140.70,43.706631,10.475430,-5.94,23.03,13.13,1.32,-0.51,0.06,19.90,
140.80,43.706631,10.475430,-5.87,23.04,13.12,1.31,-0.52,0.05,21.62,
140.90,43.706631,10.475430,-5.81,23.06,13.11,1.29,-0.52,0.05,23.51,
141.00,43.706631,10.475430,-5.73,23.08,13.10,1.28,-0.53,0.04,25.59,
141.00,43.706631,10.475430,-5.73,23.08,13.10,1.28,-0.53,0.04,25.59,
141.20,43.706632,10.475429,-5.59,23.11,13.07,1.25,-0.54,0.02,30.28,
141.30,43.706632,10.475429,-5.52,23.13,13.06,1.23,-0.54,0.01,32.89,
141.40,43.706632,10.475429,-5.48,23.14,13.05,1.22,-0.55,0.01,35.81,
141.50,43.706632,10.475429,-5.45,23.16,13.04,1.20,-0.55,0.00,39.02,
141.60,43.706632,10.475429,-5.41,23.17,13.03,1.19,-0.56,0.00,42.68,
141.70,43.706632,10.475429,-5.36,23.19,13.02,1.17,-0.56,0.00,45.00,
141.80,43.706632,10.475429,-5.23,23.20,13.01,1.16,-0.57,0.00,45.00,
141.90,43.706633,10.475428,-5.01,23.22,13.00,1.15,-0.57,0.00,45.00,
142.00,43.706633,10.475428,-4.69,23.23,12.99,1.14,-0.58,0.00,45.00,
142.10,43.706633,10.475428,-4.26,23.24,12.97,1.12,-0.58,0.00,45.00,
142.20,43.706633,10.475428,-3.77,23.26,12.96,1.11,-0.59,0.00,45.00,
142.30,43.706633,10.475428,-3.22,23.27,12.95,1.10,-0.59,0.00,45.00,
142.40,43.706633,10.475428,-2.61,23.28,12.94,1.09,-0.60,0.00,45.00,
142.50,43.706633,10.475428,-1.97,23.30,12.93,1.08,-0.60,0.00,45.00,
142.60,43.706633,10.475427,-1.28,23.31,12.92,1.07,-0.61,0.00,45.00,
142.80,43.706634,10.475427,0.19,23.33,12.90,1.05,-0.62,0.00,45.00,
142.80,43.706634,10.475427,0.19,23.33,12.90,1.05,-0.62,0.00,45.00,
142.80,43.706634,10.475427,0.19,23.33,12.90,1.05,-0.62,0.00,45.00,
143.00,43.706634,10.475427,1.72,23.36,12.88,1.03,-0.63,0.00,45.00,
143.10,43.706634,10.475427,2.46,23.37,12.87,1.02,-0.63,0.00,45.00,
143.10,43.706634,10.475427,2.46,23.37,12.87,1.02,-0.63,0.00,45.00,
143.10,43.706634,10.475427,2.46,23.37,12.87,1.02,-0.63,0.00,45.00,
143.30,43.706634,10.475427,3.93,23.40,12.86,1.00,-0.63,0.00,45.00,
143.40,43.706634,10.475427,4.70,23.41,12.85,0.99,-0.64,0.00,45.00,
143.60,43.706634,10.475426,6.31,23.43,12.83,0.98,-0.65,0.00,45.00,
143.70,43.706635,10.475426,7.15,23.44,12.82,0.97,-0.65,0.00,45.00,
143.80,43.706635,10.475426,7.99,23.45,12.81,0.96,-0.66,0.00,45.00,
143.90,43.706635,10.475426,8.81,23.46,12.81,0.96,-0.66,0.00,45.00,
144.00,43.706635,10.475426,9.67,23.47,12.80,0.95,-0.66,0.00,45.00,
144.10,43.706635,10.475426,10.53,23.48,12.79,0.95,-0.67,0.00,45.00,
144.20,43.706635,10.475426,11.43,23.50,12.79,0.94,-0.67,0.00,45.00,
144.20,43.706635,10.475426,11.43,23.50,12.79,0.94,-0.67,0.00,45.00,
144.20,43.706635,10.475426,11.43,23.50,12.79,0.94,-0.67,0.00,45.00,
144.20,43.706635,10.475426,11.43,23.50,12.79,0.94,-0.67,0.00,45.00,
144.60,43.706635,10.475425,15.16,23.53,12.76,0.92,-0.68,0.00,45.00,
144.70,43.706635,10.475425,16.13,23.54,12.74,0.91,-0.69,0.00,45.00,
144.80,43.706636,10.475425,17.10,23.55,12.73,0.91,-0.70,0.00,45.00,
144.80,43.706636,10.475425,17.10,23.55,12.73,0.91,-0.70,0.00,45.00,
144.80,43.706636,10.475425,17.10,23.55,12.73,0.91,-0.70,0.00,45.00,
144.80,43.706636,10.475425,17.10,23.55,12.73,0.91,-0.70,0.00,45.00,
145.20,43.706636,10.475425,21.07,23.59,12.70,0.90,-0.72,0.00,45.00,
145.30,43.706636,10.475425,22.03,23.59,12.69,0.90,-0.72,0.00,45.00,
145.40,43.706636,10.475424,22.98,23.60,12.68,0.89,-0.73,0.00,45.00,
145.50,43.706636,10.475424,23.93,23.61,12.68,0.89,-0.73,0.00,44.85,
145.60,43.706636,10.475424,24.89,23.62,12.67,0.89,-0.73,0.00,43.89,
145.70,43.706636,10.475424,25.86,23.63,12.66,0.88,-0.73,0.00,42.92,
145.80,43.706636,10.475424,26.83,23.63,12.65,0.88,-0.74,0.00,41.95,
145.90,43.706636,10.475424,27.77,23.63,12.65,0.88,-0.74,0.00,41.95,
145.90,43.706636,10.475424,27.77,23.64,12.65,0.88,-0.74,0.00,41.01,
146.10,43.706636,10.475424,29.59,23.66,12.64,0.88,-0.75,0.00,39.19,
146.20,43.706637,10.475424,30.48,23.66,12.64,0.88,-0.75,0.00,39.19,
146.30,43.706637,10.475424,31.40,23.67,12.62,0.88,-0.76,0.01,37.38,
146.50,43.706637,10.475424,33.26,23.68,12.60,0.88,-0.77,0.01,35.52,
146.50,43.706637,10.475424,33.26,23.68,12.60,0.88,-0.77,0.01,35.52,
146.60,43.706637,10.475423,34.21,23.69,12.60,0.88,-0.77,0.01,34.57,
146.60,43.706637,10.475423,34.21,23.69,12.60,0.88,-0.77,0.01,34.57,
146.60,43.706637,10.475423,34.21,23.69,12.60,0.88,-0.77,0.01,34.57,
146.90,43.706637,10.475423,36.88,23.69,12.60,0.88,-0.77,0.01,34.57,
147.00,43.706637,10.475423,37.73,23.71,12.56,0.88,-0.80,0.02,31.05,
147.10,43.706637,10.475423,38.59,23.72,12.56,0.88,-0.80,0.02,30.19,
147.20,43.706637,10.475423,39.46,23.72,12.55,0.88,-0.81,0.02,29.32,
147.30,43.706637,10.475423,40.35,23.73,12.55,0.88,-0.81,0.03,28.43,
147.40,43.706637,10.475423,41.27,23.74,12.54,0.88,-0.81,0.03,27.51,
147.50,43.706637,10.475423,42.18,23.74,12.53,0.88,-0.82,0.03,26.60,
147.60,43.706637,10.475422,43.12,23.75,12.52,0.88,-0.82,0.04,25.66,
147.70,43.706637,10.475422,44.05,23.76,12.51,0.89,-0.83,0.04,24.73,
147.80,43.706637,10.475422,44.99,23.76,12.51,0.89,-0.83,0.04,23.79,
147.80,43.706637,10.475422,44.99,23.76,12.51,0.89,-0.83,0.04,23.79,
